402.81228000000004, 9.96, 9.96, 0, 0, 9.96, 43.68, 31.344, 0, "Inclusion  on  this  list  is  not  a  recommendation  by  the  Child  Development  Service  or  th"
164.79815999999997, 9.96, 9.96, 0, 0, 9.96, 446.93, 31.344, 0, "e  Department  of  Health.  This  list  is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 611.95, 31.344, 0, " "
70.90524, 9.96, 9.96, 0, 0, 9.96, 616.75, 31.344, 0, "updated  annual"
117.08976000000003, 9.96, 9.96, 0, 0, 9.96, 687.7, 31.344, 0, "ly  from  publicly  available "
49.45140000000001, 9.96, 9.96, 0, 0, 9.96, 43.68, 19.8, 0, "information"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 93.12, 19.8, 0, " "
26.563320000000004, 9.96, 9.96, 0, 0, 9.96, 95.904, 19.8, 0, "and is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 122.54, 19.8, 0, " "
54.55092000000001, 9.96, 9.96, 0, 0, 9.96, 125.3, 19.8, 0, "provided as "
286.6089600000002, 9.96, 9.96, 0, 0, 9.96, 179.9, 19.8, 0, "an informational resource only for parents and carers. This list is "
55.54692000000001, 9.96, 9.96, 0, 0, 9.96, 466.73, 19.8, 0, "current as at"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 522.43, 19.8, 0, " "
49.411560000000016, 9.96, 9.96, 0, 0, 9.96, 525.19, 19.8, 0, "June 2015."
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 574.75, 19.8, 0, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 576.07, 19.8, 0, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 612.07, 19.8, 0, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 648.07, 19.8, 0, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 684.1, 19.8, 0, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 720.1, 19.8, 0, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 756.1, 19.8, 0, "["
5.537760000000001, 9.96, 9.96, 0, 0, 9.96, 758.86, 19.8, 0, "8"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 764.38, 19.8, 0, "]"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 767.26, 19.8, 0, " "
55.90788, 15.96, 15.96, 0, 0, 15.96, 301.97, 541.8, 0, "SOUTH"
5.314680000000001, 15.96, 15.96, 0, 0, 15.96, 357.89, 541.8, 0, "-"
174.96948, 15.96, 15.96, 0, 0, 15.96, 363.17, 541.8, 0, "EAST METROPOLITAN"
4.43688, 15.96, 15.96, 0, 0, 15.96, 538.51, 541.8, 0, " "
542.6711999999994, 11.04, 11.04, 0, 0, 11.04, 148.7, 527.86, 0, "(City of Armadale; City of Belmont; City of Canning; City of Gosnells; City of South Perth; Town of Victoria Park)"
3.3360000000000003, 12, 12, 0, 0, 12, 691.66, 527.86, 0, " "
88.73952, 11.04, 11.04, 0, 0, 11.04, 32.28, 511.54, 0, "Clinic Name and "
43.9392, 11.04, 11.04, 0, 0, 11.04, 32.28, 498.82, 0, "Address"
3.06912, 11.04, 11.04, 0, 0, 11.04, 76.32, 498.82, 0, " "
104.63712, 11.04, 11.04, 0, 0, 11.04, 138.62, 511.54, 0, "Names of Clinicians"
3.06912, 11.04, 11.04, 0, 0, 11.04, 243.14, 511.54, 0, " "
80.11727999999998, 11.04, 11.04, 0, 0, 11.04, 259.22, 511.54, 0, "Contact Details"
3.06912, 11.04, 11.04, 0, 0, 11.04, 339.29, 511.54, 0, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 259.22, 498.82, 0, " "
48.32208000000001, 11.04, 11.04, 0, 0, 11.04, 486.07, 511.54, 0, "Services "
47.05248000000001, 11.04, 11.04, 0, 0, 11.04, 534.43, 511.54, 0, "Provided"
3.06912, 11.04, 11.04, 0, 0, 11.04, 581.47, 511.54, 0, " "
86.91792, 11.04, 11.04, 0, 0, 11.04, 32.28, 482.38, 0, "Hock Leng Chua"
3.06912, 11.04, 11.04, 0, 0, 11.04, 119.06, 482.38, 0, " "
100.36464, 11.04, 11.04, 0, 0, 11.04, 32.28, 469.66, 0, "Armadale Specialist "
33.12, 11.04, 11.04, 0, 0, 11.04, 32.28, 456.94, 0, "Centre"
3.06912, 11.04, 11.04, 0, 0, 11.04, 65.28, 456.94, 0, " "
76.58447999999999, 11.04, 11.04, 0, 0, 11.04, 32.28, 444.34, 0, "15 Fourth Road"
3.06912, 11.04, 11.04, 0, 0, 11.04, 108.74, 444.34, 0, " "
81.3648, 11.04, 11.04, 0, 0, 11.04, 32.28, 431.62, 0, "ARMADALE WA"
3.06912, 11.04, 11.04, 0, 0, 11.04, 113.54, 431.62, 0, " "
24.480159999999998, 11.04, 11.04, 0, 0, 11.04, 32.28, 419.02, 0, "6112"
3.06912, 11.04, 11.04, 0, 0, 11.04, 56.76, 419.02, 0, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 32.28, 407.38, 0, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 35.04, 407.38, 0, " "
89.8656, 11.04, 11.04, 0, 0, 11.04, 138.62, 482.26, 0, "CHUA, Hock Leng"
3.06912, 11.04, 11.04, 0, 0, 11.04, 228.5, 482.26, 0, " "
